"customer_id","age","gender","loyalty_member","join_date"
"C004482",46,"Male",0,"2022-07-07"
"C004484",40,"Female",1,"2024-10-11"
"C004485",60,"Male",0,"2023-02-14"
"",47,"Male",1,"2024-05-29"
"",60,"Female",0,"2025-12-24"
"C004491",33,"Male",1,"2025-03-27"
"C004493",24,"Male",0,"2024-05-23"
"",19,"Female",1,"2022-08-05"
"C004495",36,"Female",1,"2025-02-05"
"C004496",39,"Male",0,"2024-06-22"
"C004497",58,"Female",0,"2021-09-18"
"C004498",62,"Female",1,"2021-12-21"
"C004499",20,"Male",1,"2024-11-22"
"C004500",64,"Female",1,"2021-07-03"
"C004501",55,"Male",0,"2022-10-10"
"C004504",43,"Female",1,"2025-02-16"
"C004506",34,"Male",0,"2023-10-20"
"C004507",58,"Male",0,"2021-03-18"
"C004508",18,"Male",1,"2021-06-08"
"C004509",54,"Male",1,"2022-07-16"
"C004510",39,"Female",1,"2024-01-16"
"C004511",48,"Male",1,""
"C004512",28,"Female",0,"2024-09-16"
"",45,"Female",1,"2025-01-21"
"",35,"Male",0,"2021-03-16"
"C004515",25,"Female",0,"2023-10-29"
"C004516",61,"Male",0,"2023-07-17"
"C004517",33,"Male",0,"2024-08-19"
"C004518",58,"Female",0,"2024-08-22"
"C004520",66,"Female",0,"2025-12-14"
"C004521",46,"Male",0,"2022-07-02"
"C004522",28,"Male",1,"2021-11-10"
"C004523",48,"Female",1,"2025-06-25"
"C004524",48,"Female",0,"2023-09-25"
"C004525",51,"Female",0,"2023-06-10"
"C004526",19,"Female",0,"2024-09-30"
"",46,"Female",1,"2025-10-06"
"C004528",29,"Male",1,"2023-07-02"
"C004529",41,"Female",1,"2024-12-21"
"C004530",66,"Male",1,"2025-04-17"
"C004531",50,"Female",0,"2023-06-05"
"C004532",21,"Male",1,"2025-06-02"
"C004533",60,"Female",1,"2024-02-05"
"C004534",68,"Male",1,"2024-12-09"
"C004535",27,"Female",0,"2023-06-04"
"",46,"Female",1,"2022-05-21"
"C004538",41,"Female",0,"2023-03-08"
"C004539",57,"Male",0,"2022-12-24"
"C004540",37,"Male",0,"2023-05-16"
"C004541",19,"Male",1,"2024-08-29"
"C004543",20,"Male",0,"2022-06-05"
"C004544",57,"Male",1,"2022-02-18"
"C004545",70,"Female",1,"2024-05-05"
"C004546",70,"Female",1,"2025-06-06"
"C004547",36,"Male",0,"2022-09-11"
"C004548",53,"Female",1,"2023-01-12"
"C004549",67,"Female",1,"2021-09-20"
"C004550",54,"Male",0,"2024-07-26"
"C004551",19,"Male",1,"2025-12-25"
"C004552",42,"Female",1,"2025-11-26"
"C004553",41,"Male",1,"2021-10-24"
"C004554",42,"Female",0,"2021-06-23"
"C004555",49,"Female",0,"2022-08-12"
"C004556",66,"Male",0,"2023-10-31"
"C004557",32,"Male",1,"2022-03-16"
"C004558",50,"Female",0,"2025-11-17"
"C004559",52,"Male",1,"2023-12-15"
"C004560",61,"Male",0,"2024-06-16"
"C004563",46,"Male",1,"2025-08-26"
"C004564",58,"Male",0,"2022-07-20"
"C004565",18,"Male",1,"2023-04-04"
"C004566",25,"Male",0,"2021-10-03"
"C004568",23,"Male",0,"2023-05-11"
"C004569",46,"Male",1,"2023-02-22"
"C004570",64,"Male",0,"2023-10-13"
"",40,"Female",1,"2023-01-23"
"C004573",51,"Female",0,"2023-05-18"
"C004574",48,"Male",1,"2024-09-05"
"C004575",18,"Female",1,"2023-11-29"
"C004578",57,"Female",0,"2024-06-21"
"C004579",67,"Female",1,"2025-07-05"
"C004581",49,"Male",1,"2023-10-21"
"C004582",45,"Male",1,"2025-01-09"
"C004583",28,"Female",0,"2024-04-01"
"C004584",64,"Female",0,"2023-06-06"
"C004585",68,"Male",0,"2025-05-08"
"C004586",70,"Female",0,"2024-10-09"
"C004588",62,"Female",0,"2021-04-04"
"C004589",26,"Female",1,"2021-03-19"
"C004590",43,"Female",1,"2024-06-01"
"C004592",54,"Female",1,"2025-04-26"
"C004594",27,"Female",0,"2022-12-13"
"C004596",44,"Female",0,"2026-02-21"
"C004597",67,"Male",0,"2025-10-24"
"C004599",55,"Female",0,"2021-05-09"
"C004600",44,"Female",1,"2025-07-14"
"C004602",47,"Female",0,"2024-12-06"
"",69,"Female",1,"2023-12-22"
"C004604",64,"Female",1,"2022-07-18"
"C004605",53,"Female",0,"2022-01-28"
"C004606",63,"Male",0,"2022-07-05"
"",68,"Female",1,"2021-10-18"
"C004608",43,"Male",0,"2025-10-29"
"C004609",48,"Female",0,"2021-10-10"
"C004611",25,"Male",1,"2022-12-27"
"C004612",35,"Female",0,"2025-01-05"
"C004613",70,"Male",1,"2025-07-07"
"C004615",27,"Male",0,"2023-12-03"
"C004616",30,"Male",0,"2022-12-22"
"",30,"Female",1,"2025-08-22"
"C004618",39,"Female",1,"2021-11-26"
"C004621",59,"Male",1,"2023-04-11"
"C004622",24,"Male",1,"2024-05-19"
"C004623",24,"Male",0,"2021-04-02"
"C004624",28,"Male",1,"2023-01-12"
"C004625",21,"Male",0,"2021-05-06"
"C004626",43,"Male",1,"2024-02-10"
"",34,"Male",0,"2023-09-15"
"C004630",64,"Male",0,"2022-03-06"
"C004631",63,"Female",1,"2025-02-11"
"C004632",55,"Female",0,"2023-03-25"
"C004633",48,"Female",1,"2022-11-04"
"C004634",36,"Female",0,"2021-03-23"
"C004635",68,"Female",0,"2022-07-17"
"C004636",39,"Male",1,"2021-07-30"
"C004637",68,"Female",0,"2021-09-06"
"C004638",58,"Female",0,"2025-04-09"
"C004639",68,"Female",0,"2025-10-06"
"",38,"Female",1,"2024-11-23"
"C004642",35,"Male",1,"2022-06-08"
"",45,"Male",0,"2021-05-16"
"C004644",41,"Female",0,"2022-03-12"
"C004646",24,"Male",0,"2025-08-25"
"C004647",61,"Female",1,"2021-11-11"
"C004648",39,"Male",0,"2024-03-21"
"C004649",70,"Female",0,"2026-01-21"
"C004650",59,"Male",0,"2025-02-03"
"C004651",29,"Male",0,"2024-07-18"
"C004652",41,"Female",0,"2024-03-10"
"C004653",32,"Male",1,"2025-09-25"
"C004654",60,"Male",0,"2025-11-19"
"C004655",46,"Male",0,"2022-04-21"
"C004656",39,"Male",1,""
"C004657",46,"Male",1,"2023-06-23"
"",42,"Male",0,"2025-09-25"
"C004659",61,"Female",0,"2021-12-24"
"C004660",33,"Female",1,"2023-08-08"
"C004661",28,"Male",1,"2021-06-23"
"C004663",23,"Male",1,"2024-09-12"
"C004669",70,"Male",0,"2021-05-31"
"C004670",49,"Male",0,"2023-08-08"
"C004671",53,"Female",1,"2021-06-27"
"C004672",64,"Female",1,"2023-08-03"
"C004673",34,"Female",1,"2024-03-25"
"C004674",38,"Male",1,"2023-11-18"
"C004675",28,"Female",0,"2024-11-21"
"C004676",63,"Male",0,"2023-07-02"
"C004677",53,"Male",0,"2024-03-13"
"C004681",48,"Male",0,"2022-06-24"
"",50,"Female",0,"2022-07-22"
"C004683",53,"Male",0,"2023-05-09"
"C004685",31,"Male",1,"2022-03-27"
"C004686",30,"Female",1,"2022-10-08"
"C004687",33,"Female",0,"2025-09-02"
"",33,"Female",1,"2025-06-21"
"C004689",63,"Female",1,"2023-04-29"
"C004690",19,"Male",1,"2026-01-06"
"",52,"Male",1,"2025-12-03"
"C004694",57,"Male",1,"2024-12-14"
"C004698",21,"Male",0,"2021-03-31"
"C004699",29,"Male",1,"2023-12-13"
"C004700",65,"Male",0,"2024-07-02"
"",64,"Male",0,"2025-08-19"
"C004702",29,"Male",0,"2024-07-21"
"C004703",33,"Female",1,"2024-01-25"
"C004704",64,"Male",1,"2022-09-30"
"C004706",39,"Male",0,"2024-08-23"
"C004708",59,"Female",0,"2022-06-19"
"C004709",65,"Female",0,"2023-01-06"
"",53,"Male",1,"2023-05-21"
"C004711",47,"Female",1,"2025-12-09"
"C004712",63,"Male",1,"2022-01-14"
"C004713",67,"Male",0,"2023-08-29"
"C004715",64,"Male",1,"2022-12-18"
"C004716",25,"Male",1,"2024-02-18"
"C004717",65,"Male",0,"2024-12-12"
"C004719",64,"Female",0,"2022-04-10"
"C004720",69,"Male",1,"2022-11-30"
"",59,"Male",1,"2023-07-26"
"C004722",24,"Male",1,"2024-11-02"
"C004723",42,"Male",0,"2021-08-17"
"C004724",54,"Female",1,"2021-12-13"
"C004726",67,"Male",0,"2023-12-13"
"C004727",35,"Male",1,"2021-09-15"
"",61,"Male",1,"2023-02-05"
"C004730",30,"Male",0,"2022-06-18"
"C004731",48,"Male",0,"2021-05-02"
"C004732",67,"Male",0,"2023-04-29"
"C004734",30,"Female",0,"2025-06-18"
"C004735",26,"Female",0,"2021-09-30"
"C004736",61,"Female",0,"2021-11-16"
"C004737",62,"Female",0,"2022-02-02"
"C004738",29,"Female",1,"2025-02-21"
"C004739",58,"Male",1,"2023-09-05"
"C004740",21,"Male",0,"2025-06-08"
"C004741",70,"Male",1,"2021-05-09"
"C004744",22,"Female",0,"2023-08-19"
"C004746",63,"Female",1,"2024-10-24"
"C004747",66,"Female",0,"2023-12-17"
"C004748",61,"Female",0,"2025-12-27"
"C004750",19,"Male",0,"2022-09-06"
"C004751",69,"Female",1,"2025-09-26"
"C004753",44,"Male",0,"2023-11-10"
"C004756",22,"Female",1,"2022-06-17"
"C004757",49,"Female",1,"2022-08-31"
"C004759",18,"Male",1,"2021-08-15"
"C004760",28,"Male",0,"2025-03-02"
"C004761",44,"Male",0,"2022-02-27"
"C004762",31,"Male",1,"2025-08-14"
"",70,"Male",0,"2025-05-10"
"C004764",62,"Male",0,"2022-11-02"
"C004765",67,"Female",1,"2024-11-20"
"C004766",27,"Female",1,"2024-11-02"
"",47,"Female",0,"2021-08-15"
"C004768",46,"Female",1,"2023-08-28"
"C004770",65,"Female",1,"2025-03-15"
"C004772",49,"Male",0,"2024-06-14"
"C004776",26,"Male",0,"2022-09-16"
"C004777",63,"Male",0,"2024-03-22"
"",48,"Female",0,"2025-05-18"
"C004779",55,"Male",0,"2025-09-06"
"",56,"Female",0,"2021-12-10"
"C004781",51,"Female",0,"2024-10-11"
"C004782",50,"Female",0,"2022-04-05"
"C004783",18,"Female",1,"2023-01-20"
"",20,"Female",0,"2024-08-14"
"C004785",68,"Male",0,"2021-11-03"
"",50,"Male",1,"2025-01-22"
"C004787",24,"Female",0,"2022-03-17"
"C004788",65,"Male",0,"2023-01-13"
"C004790",40,"Female",0,"2025-08-20"
"C004791",66,"Female",1,"2023-03-14"
"C004792",38,"Female",1,"2022-07-06"
"C004793",35,"Female",0,"2023-07-15"
"C004794",23,"Female",1,"2023-05-21"
"C004796",23,"Female",1,"2024-05-28"
"C004797",60,"Male",1,"2023-11-11"
"C004798",56,"Male",1,"2025-12-08"
"C004799",49,"Female",0,"2023-11-13"
"C004801",59,"Female",1,"2021-08-11"
"C004802",44,"Male",0,"2023-03-05"
"C004803",50,"Female",0,"2021-12-18"
"C004804",54,"Female",0,"2021-03-29"
"C004805",40,"Male",0,"2024-10-12"
"C004806",41,"Female",0,"2025-11-24"
"C004808",37,"Male",0,"2025-09-15"
"C004809",23,"Female",0,"2024-12-01"
"C004810",41,"Female",0,"2023-08-31"
"C004813",57,"Female",0,"2023-11-02"
"C004814",58,"Male",1,"2023-11-10"
"C004815",18,"Male",0,"2023-11-16"
"",29,"Female",1,"2022-11-04"
"C004817",22,"Female",0,"2022-09-23"
"C004818",18,"Male",0,"2022-10-23"
"C004819",67,"Female",1,"2024-08-09"
"C004821",35,"Male",0,"2025-02-18"
"C004822",63,"Male",1,"2021-05-08"
"C004824",60,"Female",0,"2023-02-25"
"",18,"Female",0,"2025-02-27"
"C004826",53,"Female",0,"2021-12-13"
"C004827",37,"Female",1,"2025-07-08"
"C004828",66,"Male",0,"2025-04-26"
"C004829",42,"Male",0,"2025-06-09"
"C004830",35,"Male",0,"2022-08-25"
"C004832",23,"Female",1,"2021-10-05"
"C004834",69,"Male",1,"2021-12-06"
"C004835",30,"Male",0,"2024-01-12"
"C004836",42,"Male",0,"2023-02-17"
"C004837",64,"Female",1,"2021-03-23"
"C004838",24,"Male",1,"2024-10-12"
"C004839",56,"Female",1,"2021-10-17"
"C004840",50,"Female",0,"2024-12-17"
"C004841",59,"Female",0,"2023-05-20"
"C004842",45,"Female",0,"2023-08-11"
"C004843",43,"Female",1,"2022-03-31"
"C004844",60,"Female",1,"2021-11-05"
"",49,"Female",1,"2024-01-26"
"C004846",61,"Male",0,"2025-04-28"
"C004847",46,"Female",0,"2022-10-19"
"C004848",46,"Female",1,"2022-08-29"
"C004850",69,"Female",1,"2024-06-25"
"C004851",40,"Male",1,"2022-03-10"
"",32,"Female",0,"2024-01-13"
"C004854",65,"Female",0,"2023-07-01"
"C004855",57,"Male",0,"2021-03-06"
"C004856",52,"Male",0,"2022-03-03"
"C004857",42,"Female",0,"2025-10-31"
"C004858",51,"Male",0,"2021-06-07"
"",32,"Female",1,"2022-06-27"
"C004861",42,"Female",1,"2023-02-09"
"C004862",35,"Male",0,"2022-09-17"
"C004863",55,"Male",0,"2022-05-30"
"",57,"Female",1,"2023-10-10"
"C004865",51,"Male",0,"2023-12-09"
"C004867",28,"Male",0,"2021-05-10"
"",41,"Female",0,"2025-02-13"
"C004869",22,"Female",0,"2022-10-04"
"C004870",19,"Male",1,"2022-06-13"
"",44,"Female",0,"2022-12-25"
"C004872",28,"Female",0,"2023-03-17"
"C004873",29,"Male",1,"2025-10-04"
"C004875",21,"Male",1,"2025-09-04"
"C004876",40,"Female",1,"2022-03-08"
"C004877",19,"Female",1,"2022-08-18"
"C004879",40,"Male",0,"2023-06-07"
"C004880",50,"Female",1,"2023-11-27"
"C004881",30,"Female",1,"2024-12-11"
"C004884",21,"Male",1,"2021-05-09"
"C004885",43,"Female",0,"2023-11-29"
"C004887",48,"Male",0,"2022-07-06"
"C004889",62,"Male",1,"2022-04-11"
"C004891",54,"Male",1,"2022-06-18"
"C004893",23,"Female",1,"2024-05-11"
"C004894",47,"Female",1,"2024-01-10"
"C004896",49,"Male",1,"2025-06-03"
"C004897",33,"Male",0,"2026-02-24"
"C004899",54,"Male",1,"2022-10-05"
"C004901",61,"Male",1,"2024-11-25"
"C004902",63,"Female",1,"2023-09-27"
"C004903",59,"Male",0,"2025-10-29"
"C004905",69,"Male",1,"2025-04-21"
"C004907",67,"Female",0,"2023-08-09"
"C004908",31,"Male",0,"2021-12-31"
"C004910",28,"Female",1,"2023-09-30"
"",40,"Male",1,"2023-02-23"
"C004912",19,"Female",1,"2024-06-20"
"C004913",40,"Female",1,"2025-01-23"
"C004914",54,"Male",1,"2022-03-31"
"C004916",47,"Female",1,"2024-07-16"
"C004918",63,"Male",1,"2024-12-11"
"C004919",27,"Male",0,"2025-10-22"
"C004920",28,"Male",1,"2022-01-03"
"",24,"Female",1,"2023-05-24"
"C004923",40,"Male",0,"2022-08-11"
"C004924",58,"Female",0,"2023-03-04"
"C004925",18,"Male",0,"2024-05-29"
"C004927",29,"Female",0,"2025-09-18"
"C004928",61,"Male",1,"2025-01-09"
"C004929",18,"Female",0,"2025-03-21"
"C004931",49,"Male",0,"2025-06-29"
"C004932",20,"Male",1,"2023-04-03"
"C004933",63,"Female",0,"2023-03-24"
"C004935",44,"Female",1,"2024-12-10"
"C004938",39,"Male",0,"2023-12-31"
"C004939",23,"Female",0,"2025-11-03"
"C004940",42,"Female",0,"2021-09-19"
"C004942",67,"Male",1,"2021-10-09"
"C004944",37,"Female",0,"2024-10-13"
"C004945",67,"Male",0,"2022-01-19"
"C004947",18,"Male",1,"2022-01-08"
"C004948",26,"Female",0,"2025-05-12"
"C004949",28,"Male",1,"2022-02-15"
"",70,"Female",0,"2025-01-11"
"C004951",22,"Male",0,"2023-06-06"
"C004952",53,"Male",1,"2025-07-13"
"C004953",23,"Male",1,"2022-12-27"
"C004954",36,"Female",0,"2021-11-22"
"C004955",29,"Female",1,"2021-04-27"
"C004956",38,"Female",1,"2022-10-14"
"C004957",29,"Female",1,"2022-03-13"
"C004958",48,"Female",1,"2023-10-17"
"C004959",21,"Female",0,"2025-09-13"
"C004961",26,"Female",0,"2024-02-17"
"C004963",35,"Male",0,"2023-11-09"
"C004967",51,"Female",1,"2022-01-24"
"C004968",21,"Male",1,"2024-02-21"
"C004969",29,"Female",0,"2022-05-04"
"",58,"Female",1,"2023-05-03"
"C004971",25,"Female",0,"2025-05-13"
"C004972",28,"Male",0,"2022-07-23"
"C004974",57,"Female",1,"2021-05-21"
"C004977",33,"Male",0,"2021-05-30"
"C004978",43,"Male",1,"2024-01-13"
"C004980",47,"Male",1,"2024-04-23"
"C004981",55,"Female",1,"2024-10-15"
"C004982",44,"Male",0,"2025-10-24"
"C004983",46,"Male",1,"2022-06-10"
"C004984",25,"Female",1,"2022-05-09"
"C004985",49,"Male",1,"2021-03-26"
"C004986",41,"Male",0,"2021-03-26"
"C004987",66,"Male",1,"2021-06-03"
"C004988",41,"Female",0,"2023-06-19"
"C004989",19,"Male",0,"2022-09-21"
"C004990",24,"Male",0,"2025-03-12"
"C004991",22,"Female",1,"2026-01-10"
"C004992",45,"Female",0,"2022-02-01"
"C004993",58,"Male",0,"2025-08-03"
"C004994",61,"Male",0,"2021-10-19"
"C004996",38,"Female",0,"2021-04-25"
"C004997",21,"Male",0,"2021-06-13"
"C004998",57,"Female",0,"2024-10-09"
"C005000",43,"Female",0,"2024-06-05"
"C005001",40,"Male",0,"2024-02-28"
"C005002",34,"Female",1,"2025-03-24"
"C005004",39,"Female",1,"2023-04-30"
"C005006",29,"Female",1,"2022-08-16"
"C005007",35,"Female",1,"2021-06-11"
"C005009",65,"Male",1,"2021-11-09"
"C005010",47,"Male",1,"2025-03-12"
"C005011",60,"Female",1,"2023-03-29"
"C005013",58,"Male",1,"2021-12-06"
"C005014",20,"Male",0,"2024-07-01"
"C005016",38,"Male",1,"2021-04-30"
"C005017",39,"Female",1,"2022-07-26"
"C005018",40,"Female",0,"2021-11-17"
"C005021",30,"Female",0,"2021-10-05"
"C005022",70,"Female",0,"2022-09-27"
"C005023",57,"Male",0,"2021-04-03"
"C005026",70,"Female",0,"2022-06-28"
"C005027",64,"Male",0,"2022-04-04"
"C005028",40,"Female",1,"2024-02-25"
"C005030",18,"Male",0,"2023-12-02"
"C005032",68,"Male",1,"2023-12-26"
"C005033",51,"Female",0,"2025-07-30"
"C005034",62,"Male",1,"2021-04-02"
"C005037",23,"Male",1,"2022-04-11"
"C005040",48,"Male",1,"2022-08-31"
"C005041",62,"Male",0,"2023-05-07"
"C005042",42,"Male",1,"2023-05-26"
"",47,"Male",1,"2025-04-04"
"C005044",67,"Male",1,"2021-09-25"
"C005045",70,"Male",0,"2024-08-15"
"C005046",47,"Female",1,"2022-02-15"
"C005047",63,"Male",1,"2023-08-31"
"C005050",37,"Female",1,"2026-01-08"
"C005052",33,"Female",1,"2021-07-01"
"C005054",56,"Male",1,"2026-02-13"
"C005055",46,"Female",0,"2022-09-26"
"C005057",56,"Female",0,"2025-07-17"
"",58,"Male",0,"2023-01-10"
"C005059",30,"Female",0,"2024-12-21"
"C005060",38,"Male",0,"2024-05-13"
"C005061",55,"Male",0,"2022-04-15"
"C005062",49,"Female",1,"2021-10-08"
"C005064",41,"Female",0,"2025-01-02"
"",58,"Male",1,"2022-03-29"
"C005066",70,"Female",0,"2024-12-10"
"C005067",47,"Male",0,"2022-03-30"
"C005070",53,"Female",1,"2025-11-23"
"C005071",40,"Male",1,"2025-06-05"
"C005072",49,"Female",1,"2023-11-11"
"C005075",60,"Male",0,"2023-03-05"
"",39,"Female",0,"2022-01-27"
"C005077",29,"Female",0,"2021-05-04"
"C005078",44,"Female",0,"2023-11-18"
"C005079",35,"Male",1,"2025-09-08"
"C005081",61,"Male",1,"2022-06-19"
"C005084",26,"Male",1,"2022-08-24"
"C005086",49,"Male",0,"2022-02-17"
"C005087",21,"Male",0,"2024-01-20"
"C005088",44,"Female",1,"2022-09-13"
"C005089",44,"Female",0,"2024-04-08"
"C005091",28,"Female",0,"2025-07-02"
"C005092",44,"Male",0,"2024-04-10"
"C005094",36,"Male",1,"2023-06-14"
"C005095",59,"Male",1,"2023-09-29"
"C005096",50,"Male",0,"2024-10-27"
"C005097",50,"Female",1,"2021-04-07"
"C005098",30,"Male",0,"2025-01-16"
"C005099",34,"Female",1,"2024-05-07"
"C005103",58,"Male",1,"2023-07-02"
"C005106",25,"Female",0,"2024-06-14"
"C005107",35,"Male",1,"2021-03-20"
"C005109",21,"Male",0,"2023-07-10"
"C005110",27,"Female",1,"2026-02-12"
"C005111",45,"Male",0,"2025-11-08"
"C005112",64,"Male",0,"2024-11-26"
"C005113",46,"Female",1,"2022-02-22"
"C005114",43,"Female",1,"2023-09-09"
"C005115",70,"Female",1,"2023-04-01"
"C005116",48,"Male",0,"2023-03-21"
"C005117",48,"Male",1,"2026-01-05"
"C005118",65,"Male",1,"2022-06-11"
"C005119",56,"Male",1,"2022-07-09"
"C005121",49,"Male",1,"2023-07-09"
"C005122",66,"Female",1,"2024-08-27"
"C005123",47,"Female",1,"2022-05-17"
"",18,"Female",0,"2024-09-04"
"C005125",26,"Female",0,"2021-06-14"
"C005126",49,"Female",1,"2025-04-16"
"C005127",68,"Male",0,"2021-07-31"
"",56,"Male",0,"2023-08-16"
"C005129",28,"Female",0,"2024-08-01"
"C005130",34,"Female",1,"2026-03-06"
"C005131",36,"Female",1,"2022-11-25"
"",33,"Female",1,"2022-10-21"
"C005133",40,"Female",0,"2023-07-05"
"C005135",63,"Female",1,"2023-03-13"
"C005136",59,"Female",1,"2023-01-04"
"C005137",46,"Female",1,"2024-10-03"
"C005139",69,"Male",0,"2021-09-09"
"C005140",30,"Female",0,"2021-05-05"
"",57,"Female",1,"2025-07-01"
"C005143",56,"Male",0,"2021-11-05"
"C005144",63,"Male",0,"2021-04-02"
"C005145",66,"Female",0,"2023-01-29"
"C005146",58,"Male",1,"2023-02-05"
"C005148",24,"Female",1,"2025-02-01"
"C005149",25,"Female",1,"2025-05-07"
"C005150",26,"Male",1,"2021-03-25"
"C005152",63,"Male",0,"2023-11-17"
"C005153",43,"Male",1,"2022-11-06"
"",32,"Male",1,"2024-07-07"
"C005156",26,"Male",1,"2026-01-10"
"C005157",65,"Male",0,"2023-01-06"
"C005158",57,"Female",0,"2025-02-21"
"C005159",46,"Female",0,"2024-01-30"
"C005160",54,"Male",1,"2021-05-28"
"C005161",24,"Male",0,"2023-02-10"
"C005162",44,"Male",1,"2021-12-26"
"C005163",70,"Female",0,"2025-01-05"
"C005164",45,"Male",1,"2024-08-04"
"C005165",53,"Male",0,"2021-09-29"
"C005166",66,"Male",1,"2025-05-25"
"C005167",22,"Male",0,"2021-08-03"
"C005168",54,"Female",1,"2025-12-22"
"C005169",30,"Male",0,"2021-12-06"
"C005171",64,"Female",1,"2023-09-19"
"C005172",64,"Female",1,"2024-12-29"
"C005173",41,"Female",0,"2023-12-25"
"C005175",65,"Male",0,"2021-07-17"
"C005177",67,"Female",1,"2022-12-25"
"C005178",43,"Male",1,"2025-12-01"
"C005179",33,"Female",0,"2024-10-20"
"C005182",28,"Male",0,"2024-07-21"
"C005183",58,"Male",1,"2025-06-13"
"C005184",33,"Male",0,"2025-04-22"
"",62,"Female",0,"2023-10-12"
"C005188",26,"Female",0,"2023-03-29"
"C005189",63,"Female",0,"2021-12-25"
"C005191",66,"Female",1,"2021-12-27"
"C005192",47,"Female",1,"2023-10-06"
"C005193",22,"Male",1,"2023-01-11"
"C005194",27,"Male",1,"2022-03-24"
"C005195",21,"Male",0,"2023-02-24"
"C005197",22,"Female",0,"2024-06-20"
"C005198",49,"Female",0,"2022-12-17"
"C005199",67,"Male",0,"2024-12-28"
"C005200",69,"Male",1,"2023-07-12"
"C005201",65,"Male",0,"2024-10-30"
"",63,"",0,"2024-10-01"
"C005203",34,"Female",1,"2022-11-09"
"C005204",59,"Female",0,"2025-03-24"
"C005205",42,"Female",0,"2025-06-02"
"C005207",45,"Male",0,"2024-02-29"
"",35,"Female",0,"2023-05-01"
"C005210",51,"Male",1,"2021-11-09"
"C005212",54,"Female",1,"2021-12-28"
"C005213",42,"Male",0,"2023-02-09"
"C005214",36,"Male",0,"2024-12-21"
"",38,"Female",0,"2025-12-01"
"C005216",38,"Female",1,"2025-06-16"
"C005217",63,"Male",0,"2021-05-21"
"C005218",19,"Male",0,"2022-09-11"
"",61,"Male",1,"2024-04-18"
"C005220",20,"Male",1,"2023-02-15"
"C005221",70,"Male",0,"2023-04-08"
"C005222",69,"Male",1,"2021-12-07"
"",40,"Male",0,"2022-08-22"
"C005224",20,"Male",1,"2024-02-16"
"C005226",22,"Female",1,"2022-11-28"
"C005227",19,"Male",1,"2023-06-07"
"",65,"Male",1,"2025-04-27"
"C005230",61,"Male",0,"2023-11-07"
"C005232",58,"Female",1,"2023-01-25"
"C005233",29,"Female",0,"2022-08-25"
"",66,"Male",1,"2024-08-06"
"C005235",25,"Female",0,"2022-05-02"
"",52,"Male",0,"2023-02-26"
"C005240",62,"Female",0,"2025-06-15"
"C005241",60,"Female",0,"2024-02-21"
"C005242",26,"Male",0,"2025-03-22"
"C005244",29,"Male",1,"2026-02-02"
"C005245",19,"Male",1,"2025-11-19"
"C005246",24,"Female",1,"2023-06-02"
"",63,"Male",0,"2024-04-02"
"C005248",48,"Female",1,"2022-08-15"
"C005249",41,"Female",0,"2023-02-14"
"",25,"Male",0,"2023-12-20"
"C005251",68,"Male",1,"2025-02-04"
"C005252",22,"Female",1,"2023-04-04"
"C005253",18,"Female",0,"2024-05-09"
"C005254",53,"Female",0,"2021-08-13"
"C005255",32,"Male",0,"2022-10-21"
"C005256",28,"Female",1,"2023-12-30"
"C005257",34,"Female",1,"2022-06-04"
"C005258",23,"Male",0,"2023-08-28"
"C005259",31,"Female",0,"2024-05-09"
"",57,"Female",0,"2024-05-01"
"C005261",33,"Female",0,"2025-07-17"
"C005262",22,"Female",0,"2024-06-11"
"C005263",55,"Female",1,"2024-02-25"
"C005264",44,"Female",0,"2025-03-01"
"C005265",29,"Male",1,"2023-12-01"
"C005266",19,"Female",0,"2023-01-04"
"C005267",38,"Female",0,"2022-03-15"
"C005268",19,"Female",0,"2023-01-18"
"C005270",37,"Female",0,"2025-06-13"
"C005271",26,"Male",1,"2025-01-21"
"C005272",42,"Male",1,"2025-08-25"
"",60,"Male",1,"2026-01-06"
"C005274",39,"Female",0,"2021-07-02"
"C005275",56,"Female",1,"2023-11-04"
"",58,"Male",0,"2023-04-15"
"C005277",63,"Male",0,"2021-10-23"
"C005278",55,"Male",1,"2025-05-07"
"C005279",59,"Male",1,"2024-04-17"
"C005280",69,"Female",1,"2021-09-30"
"C005281",32,"Female",0,"2021-03-22"
"C005282",31,"Male",1,"2024-04-24"
"C005283",66,"Male",0,"2021-12-01"
"C005284",59,"Male",1,"2022-07-24"
"C005285",60,"Female",1,"2021-08-11"
"C005286",44,"Female",1,"2023-07-02"
"",69,"Male",1,"2021-04-25"
"C005289",23,"Male",1,"2025-09-23"
"C005290",47,"Male",1,"2022-05-16"
"C005291",55,"Male",1,"2024-02-29"
"C005293",46,"Male",1,"2022-09-01"
"C005294",45,"Male",1,"2025-11-29"
"C005295",18,"Male",0,"2025-11-10"
"C005296",59,"Male",1,"2021-08-12"
"C005297",35,"Female",1,"2025-12-17"
"C005298",55,"Male",0,"2021-10-01"
"C005299",59,"Male",0,"2023-09-29"
"C005300",62,"Male",1,"2022-12-14"
"C005301",48,"Male",1,"2021-03-30"
"C005302",40,"Male",0,"2022-03-29"
"C005303",68,"Male",1,"2021-08-21"
"C005304",30,"Male",0,"2025-03-25"
"",61,"Male",1,"2025-12-11"
"C005306",61,"Female",1,"2024-01-01"
"",63,"Female",1,"2024-10-12"
"C005308",35,"Male",0,"2022-04-11"
"C005310",58,"Male",1,"2023-11-08"
